datetime_kst	latitude	longitude	spd
2025-02-12 12:23	36.4147044	127.2998907	81.144
2025-02-12 12:23	36.4149067	127.2998392	80.784
2025-02-12 12:23	36.4151056	127.299791	81.072
2025-02-12 12:23	36.4153056	127.2997457	81.288
2025-02-12 12:23	36.4154833	127.2997058	81.432
2025-02-12 12:23	36.4156964	127.2996592	81.072
2025-02-12 12:23	36.4159002	127.2996159	81.072
2025-02-12 12:23	36.4160992	127.2995754	80.712
2025-02-12 12:23	36.4163009	127.2995373	80.568
2025-02-12 12:23	36.4164979	127.2995021	80.064
2025-02-12 12:23	36.4166995	127.2994668	79.848
2025-02-12 12:23	36.416897	127.2994355	79.704
2025-02-12 12:23	36.4170987	127.2994042	79.488
2025-02-12 12:23	36.4172961	127.2993778	79.2
2025-02-12 12:23	36.4174929	127.2993518	79.2
2025-02-12 12:23	36.4176892	127.2993278	78.696
2025-02-12 12:23	36.4178856	127.2993008	78.192
2025-02-12 12:24	36.4180758	127.2992724	77.832
2025-02-12 12:24	36.418277	127.2992407	77.4
2025-02-12 12:24	36.4184666	127.2992064	76.968
2025-02-12 12:24	36.4186569	127.2991702	76.608
2025-02-12 12:24	36.4188461	127.2991296	76.608
2025-02-12 12:24	36.4190299	127.2990844	76.464
2025-02-12 12:24	36.4192162	127.2990334	76.392
2025-02-12 12:24	36.4194097	127.2989723	76.464
2025-02-12 12:24	36.419588	127.2989114	76.32
2025-02-12 12:24	36.419767	127.2988437	76.608
2025-02-12 12:24	36.4199573	127.2987666	76.752
2025-02-12 12:24	36.4201357	127.298687	76.68
2025-02-12 12:24	36.4203138	127.2986023	76.464
2025-02-12 12:24	36.420492	127.2985076	76.608
2025-02-12 12:24	36.4206615	127.2984142	76.68
2025-02-12 12:24	36.4208379	127.2983088	76.752
2025-02-12 12:24	36.4210102	127.2981991	77.04
2025-02-12 12:24	36.4211761	127.2980873	77.256
2025-02-12 12:24	36.42135	127.2979623	77.976
2025-02-12 12:24	36.4215105	127.2978383	76.824
2025-02-12 12:24	36.421679	127.2977016	78.408
2025-02-12 12:24	36.4218404	127.2975638	78.768
2025-02-12 12:24	36.4219956	127.2974237	79.128
2025-02-12 12:24	36.4221624	127.2972667	79.056
2025-02-12 12:24	36.4223151	127.2971109	79.632
2025-02-12 12:24	36.4226141	127.2967881	80.424
2025-02-12 12:24	36.4227601	127.2966189	81.072
2025-02-12 12:24	36.4229111	127.2964351	81.36
2025-02-12 12:24	36.4230526	127.2962585	82.008
2025-02-12 12:24	36.4231992	127.2960686	81.504
2025-02-12 12:24	36.4234748	127.2957042	81.072
2025-02-12 12:24	36.4236135	127.2955193	80.64
2025-02-12 12:24	36.4237528	127.2953325	80.568
2025-02-12 12:24	36.4238874	127.2951515	80.424
2025-02-12 12:24	36.4240201	127.2949735	80.136
2025-02-12 12:24	36.4241537	127.2947951	79.92
2025-02-12 12:24	36.424291	127.2946133	79.56
2025-02-12 12:24	36.4244228	127.2944375	79.488
2025-02-12 12:24	36.424562	127.2942521	79.2
2025-02-12 12:24	36.4247035	127.2940635	79.704
2025-02-12 12:24	36.4249734	127.2937011	79.92
2025-02-12 12:24	36.4251014	127.2935291	79.776
2025-02-12 12:24	36.4252386	127.2933451	79.56
2025-02-12 12:24	36.4253814	127.2931525	79.416
2025-02-12 12:24	36.4255129	127.2929761	79.056
2025-02-12 12:24	36.4256493	127.2927932	78.912
2025-02-12 12:24	36.4257811	127.2926179	78.768
2025-02-12 12:24	36.4258993	127.2924606	78.48
2025-02-12 12:24	36.426034	127.2922814	78.12
